ds,y
2020-02-10 19:30:00,88.7159649122807
2020-02-10 19:35:00,42.96473684210526
2020-02-10 19:40:00,49.43526315789473
2020-02-10 19:45:00,73.99490131578946
2020-02-10 19:50:00,138.9282456140351
2020-02-10 19:55:00,162.51332497911443
2020-02-10 20:00:00,610.1366666666667
2020-02-10 20:05:00,91.55246710526316
2020-02-10 20:10:00,223.55438596491229
2020-02-10 20:15:00,128.21947368421053
2020-02-10 20:20:00,90.91964912280703
2020-02-10 20:25:00,78.98385129490391
2020-02-10 20:30:00,177.49802631578947
2020-02-10 20:35:00,27.73105263157895
2020-02-10 20:40:00,34.62456140350877
2020-02-10 20:45:00,24.274035087719298
2020-02-10 20:50:00,93.61315789473686
2020-02-10 20:55:00,58.455989974937346
2020-02-10 21:00:00,569.1324561403508
2020-02-10 21:05:00,233.89035087719296
2020-02-10 21:10:00,158.23903926482882
2020-02-10 21:15:00,67.94786184210527
2020-02-10 21:20:00,92.99315789473684
2020-02-10 21:25:00,79.91473684210527
2020-02-10 21:30:00,65.15719298245614
2020-02-10 21:35:00,48.67023026315789
2020-02-10 21:40:00,47.65205513784461
2020-02-10 21:45:00,50.61438596491227
2020-02-10 21:50:00,67.65754385964912
2020-02-10 21:55:00,68.56877192982456
2020-02-10 22:00:00,378.2736842105264
2020-02-10 22:05:00,85.36035087719299
2020-02-10 22:10:00,115.4714954051796
2020-02-10 22:15:00,68.2617543859649
2020-02-10 22:20:00,63.33125000000001
2020-02-10 22:25:00,56.73035087719299
2020-02-10 22:30:00,42.02070175438596
2020-02-10 22:35:00,37.482280701754384
2020-02-10 22:40:00,49.47796052631579
2020-02-10 22:45:00,49.4757894736842
2020-02-10 22:50:00,70.43298245614034
2020-02-10 22:55:00,55.80157894736842
2020-02-10 23:00:00,1618.6849859022554
2020-02-10 23:05:00,104.30456140350877
2020-02-10 23:10:00,146.50473684210525
2020-02-10 23:15:00,96.99771929824561
2020-02-10 23:20:00,100.76964912280702
2020-02-10 23:25:00,105.16726973684213
2020-02-10 23:30:00,190.52859649122811
2020-02-10 23:35:00,82.99035087719297
2020-02-10 23:40:00,93.45649122807016
2020-02-10 23:45:00,86.81875000000002
2020-02-10 23:50:00,92.48631578947366
2020-02-10 23:55:00,98.06263157894735
2020-02-11 00:00:00,2117.474035087719
2020-02-11 00:05:00,142.3935855263158
2020-02-11 00:10:00,161.05701754385967
2020-02-11 00:15:00,83.81894736842105
2020-02-11 00:20:00,91.37508771929826
2020-02-11 00:25:00,59.45230263157895
2020-02-11 00:30:00,98.6415789473684
2020-02-11 00:35:00,6844.008947368421
2020-02-11 00:40:00,61.409122807017546
2020-02-11 00:45:00,54.34128289473684
2020-02-11 00:50:00,58.40964912280702
2020-02-11 00:55:00,39.14842105263158
2020-02-11 01:00:00,1941.0145614035087
2020-02-11 01:05:00,79.75701754385967
2020-02-11 01:10:00,139.43042763157894
2020-02-11 01:15:00,48.59122807017543
2020-02-11 01:20:00,44.065789473684205
2020-02-11 01:25:00,70.41543859649124
2020-02-11 01:30:00,88.76266447368421
2020-02-11 01:35:00,29.796315789473685
2020-02-11 01:40:00,31.209298245614036
2020-02-11 01:45:00,22.552631578947363
2020-02-11 01:50:00,40.01233552631579
2020-02-11 01:55:00,25.04087719298246
2020-02-11 02:00:00,3037.397543859651
2020-02-11 02:05:00,71.84701754385965
2020-02-11 02:10:00,147.64508771929826
2020-02-11 02:15:00,77.07565789473684
2020-02-11 02:20:00,39.763684210526314
2020-02-11 02:25:00,57.42336675020884
2020-02-11 02:30:00,234.69052631578953
2020-02-11 02:35:00,119.17302631578947
2020-02-11 02:40:00,57.77719298245613
2020-02-11 02:45:00,27.21473684210526
2020-02-11 02:50:00,57.585087719298244
2020-02-11 02:55:00,30.41184210526316
2020-02-11 03:00:00,1981.7722807017542
2020-02-11 03:05:00,63.82877192982457
2020-02-11 03:10:00,107.29157894736841
2020-02-11 03:15:00,36.15964912280701
2020-02-11 03:20:00,35.88289473684211
2020-02-11 03:25:00,58.45491228070175
2020-02-11 03:30:00,79.48877192982454
2020-02-11 03:35:00,32.68578947368421
2020-02-11 03:40:00,40.308717105263156
2020-02-11 03:45:00,35.26877192982456
2020-02-11 03:50:00,49.660350877192975
2020-02-11 03:55:00,32.98385964912281
2020-02-11 04:00:00,662.986019736842
2020-02-11 04:05:00,72.77877192982457
2020-02-11 04:10:00,125.24543859649121
2020-02-11 04:15:00,42.46473684210526
2020-02-11 04:20:00,35.169901315789474
2020-02-11 04:25:00,59.00307435254804
2020-02-11 04:30:00,87.98192982456143
2020-02-11 04:35:00,31.102807017543856
2020-02-11 04:40:00,36.77477025898078
2020-02-11 04:45:00,21.844901315789475
2020-02-11 04:50:00,41.08736842105263
2020-02-11 04:55:00,35.44842105263158
2020-02-11 05:00:00,357.05877192982456
2020-02-11 05:05:00,86.35904605263158
2020-02-11 05:10:00,118.74731829573935
2020-02-11 05:15:00,48.39333333333334
2020-02-11 05:20:00,55.3598245614035
2020-02-11 05:25:00,42.40702589807852
2020-02-11 05:30:00,100.47434210526315
2020-02-11 05:35:00,35.98087719298246
2020-02-11 05:40:00,37.071228070175444
2020-02-11 05:45:00,28.36701754385965
2020-02-11 05:50:00,40.781085526315785
2020-02-11 05:55:00,21.686140350877192
2020-02-11 06:00:00,2287.960350877193
2020-02-11 06:05:00,86.29473684210527
2020-02-11 06:10:00,118.3976858813701
2020-02-11 06:15:00,43.49753289473684
2020-02-11 06:20:00,57.25298245614035
2020-02-11 06:25:00,71.32766081871344
2020-02-11 06:30:00,90.28684210526315
2020-02-11 06:35:00,48.35065789473684
2020-02-11 06:40:00,53.7819298245614
2020-02-11 06:45:00,48.45052631578947
2020-02-11 06:50:00,79.00719298245615
2020-02-11 06:55:00,54.196875
2020-02-11 07:00:00,3175.8047368421053
2020-02-11 07:05:00,74.64543859649123
2020-02-11 07:10:00,111.07666666666665
2020-02-11 07:15:00,59.108061821219714
2020-02-11 07:20:00,52.5485197368421
2020-02-11 07:25:00,65.56017543859649
2020-02-11 07:30:00,109.42929824561406
2020-02-11 07:35:00,54.13052631578947
2020-02-11 07:40:00,50.711513157894736
2020-02-11 07:45:00,59.80693400167085
2020-02-11 07:50:00,73.49719298245614
2020-02-11 07:55:00,49.55298245614035
2020-02-11 08:00:00,820.367192982456
2020-02-11 08:05:00,174.21151315789476
2020-02-11 08:10:00,123.87017543859648
2020-02-11 08:15:00,67.8614118629908
2020-02-11 08:20:00,65.92070175438597
2020-02-11 08:25:00,72.79095394736841
2020-02-11 08:30:00,171.7819298245614
2020-02-11 08:35:00,48.53421052631579
2020-02-11 08:40:00,58.69140350877194
2020-02-11 08:45:00,49.782714598997494
2020-02-11 08:50:00,68.08333333333331
2020-02-11 08:55:00,50.631929824561404
2020-02-11 09:00:00,1400.017192982456
2020-02-11 09:05:00,73.87228070175438
2020-02-11 09:10:00,109.64555921052632
2020-02-11 09:15:00,57.554736842105264
2020-02-11 09:20:00,63.067368421052635
2020-02-11 09:25:00,73.19526315789473
2020-02-11 09:30:00,101.04457236842107
2020-02-11 09:35:00,43.59578947368421
2020-02-11 09:40:00,52.42578947368421
2020-02-11 09:45:00,50.450526315789475
2020-02-11 09:50:00,69.32434210526316
2020-02-11 09:55:00,55.13684210526316
2020-02-11 10:00:00,1424.9471929824563
2020-02-11 10:05:00,74.92017543859649
2020-02-11 10:10:00,110.23912280701754
2020-02-11 10:15:00,65.3544407894737
2020-02-11 10:20:00,69.62122807017545
2020-02-11 10:25:00,71.92684210526318
2020-02-11 10:30:00,206.42839598997492
2020-02-11 10:35:00,53.65263157894737
2020-02-11 10:40:00,66.96
2020-02-11 10:45:00,56.71929824561403
2020-02-11 10:50:00,72.39649122807018
2020-02-11 10:55:00,51.374835526315785
2020-02-11 11:00:00,600.686299081036
2020-02-11 11:05:00,110.85385964912281
2020-02-11 11:10:00,132.44508771929824
2020-02-11 11:15:00,96.22070175438596
2020-02-11 11:20:00,101.1046052631579
2020-02-11 11:25:00,104.76052631578948
2020-02-11 11:30:00,185.4626399331663
2020-02-11 11:35:00,76.30508771929823
2020-02-11 11:40:00,75.8157894736842
2020-02-11 11:45:00,70.87456140350878
2020-02-11 11:50:00,85.90052631578946
2020-02-11 11:55:00,93.82859649122805
2020-02-11 12:00:00,635.671875
2020-02-11 12:05:00,129.02052631578948
2020-02-11 12:10:00,191.79298245614032
2020-02-11 12:15:00,127.54842105263157
2020-02-11 12:20:00,124.78070175438596
2020-02-11 12:25:00,97.52779605263157
2020-02-11 12:30:00,128.23964076858815
2020-02-11 12:35:00,64.08543859649122
2020-02-11 12:40:00,59.21964912280701
2020-02-11 12:45:00,77.38519736842105
2020-02-11 12:50:00,77.94052631578948
2020-02-11 12:55:00,43.054385964912285
2020-02-11 13:00:00,339.31087719298233
2020-02-11 13:05:00,86.38601973684209
2020-02-11 13:10:00,108.24547201336675
2020-02-11 13:15:00,48.59548036758563
2020-02-11 13:20:00,56.72228070175438
2020-02-11 13:25:00,62.11157894736842
2020-02-11 13:30:00,136.7077302631579
2020-02-11 13:35:00,43.05368421052631
2020-02-11 13:40:00,58.238947368421044
2020-02-11 13:45:00,56.97210526315789
2020-02-11 13:50:00,56.01875
2020-02-11 13:55:00,49.59315789473684
2020-02-11 14:00:00,995.2322807017548
2020-02-11 14:05:00,94.92701754385965
2020-02-11 14:10:00,150.5185964912281
2020-02-11 14:15:00,86.15855263157894
2020-02-11 14:20:00,189.7521052631579
2020-02-11 14:25:00,90.55421052631577
2020-02-11 14:30:00,119.46859649122806
2020-02-11 14:35:00,51.82302631578947
2020-02-11 14:40:00,55.08385964912279
2020-02-11 14:45:00,61.762280701754385
2020-02-11 14:50:00,67.3301754385965
2020-02-11 14:55:00,35.579440789473686
2020-02-11 15:00:00,454.2105263157894
2020-02-11 15:05:00,89.88842105263159
2020-02-11 15:10:00,123.26859649122807
2020-02-11 15:15:00,58.96877192982456
2020-02-11 15:20:00,51.668749999999996
2020-02-11 15:25:00,55.80263157894738
2020-02-11 15:30:00,83.81894736842105
2020-02-11 15:35:00,31.747192982456145
2020-02-11 15:40:00,39.545723684210536
2020-02-11 15:45:00,38.35578947368421
2020-02-11 15:50:00,65.89894736842106
2020-02-11 15:55:00,27.11438596491228
2020-02-11 16:00:00,446.6022164786968
2020-02-11 16:05:00,102.10105263157895
2020-02-11 16:10:00,124.47000000000001
2020-02-11 16:15:00,53.07456140350878
2020-02-11 16:20:00,63.074561403508774
2020-02-11 16:25:00,82.46661184210525
2020-02-11 16:30:00,134.1258145363409
2020-02-11 16:35:00,49.249298245614035
2020-02-11 16:40:00,55.65473684210527
2020-02-11 16:45:00,42.6654605263158
2020-02-11 16:50:00,57.35824561403509
2020-02-11 16:55:00,36.02614035087719
2020-02-11 17:00:00,746.7784628237259
2020-02-11 17:05:00,96.90649122807018
2020-02-11 17:10:00,119.7169407894737
2020-02-11 17:15:00,73.28736842105265
2020-02-11 17:20:00,74.55298245614034
2020-02-11 17:25:00,84.57245614035087
2020-02-11 17:30:00,154.88075657894734
2020-02-11 17:35:00,51.98929824561404
2020-02-11 17:40:00,59.583859649122815
2020-02-11 17:45:00,58.92508771929824
2020-02-11 17:50:00,58.49736842105262
2020-02-11 17:55:00,46.219298245614034
2020-02-11 18:00:00,616.6621052631581
2020-02-11 18:05:00,121.36105263157894
2020-02-11 18:10:00,114.45982456140352
2020-02-11 18:15:00,68.53424968671679
2020-02-11 18:20:00,51.92228070175439
2020-02-11 18:25:00,59.548596491228075
2020-02-11 18:30:00,44.23035087719299
2020-02-11 18:35:00,43.937828947368416
2020-02-11 18:40:00,59.88017543859649
2020-02-11 18:45:00,70.93247284878863
2020-02-11 18:50:00,81.83087719298247
2020-02-11 18:55:00,46.235789473684214
2020-02-11 19:00:00,372.9875
2020-02-11 19:05:00,105.75491228070175
2020-02-11 19:10:00,123.00122807017543
2020-02-11 19:15:00,68.75473684210526
2020-02-11 19:20:00,71.77549342105263
2020-02-11 19:25:00,68.81894736842106
2020-02-11 19:30:00,42.46771929824561
2020-02-11 19:35:00,48.97596491228071
2020-02-11 19:40:00,58.196546052631575
2020-02-11 19:45:00,31.911578947368422
2020-02-11 19:50:00,52.153333333333336
2020-02-11 19:55:00,52.323333333333345
2020-02-11 20:00:00,594.1259649122807
2020-02-11 20:05:00,104.25904605263158
2020-02-11 20:10:00,103.98192982456139
2020-02-11 20:15:00,62.57105263157894
2020-02-11 20:20:00,67.61929824561403
2020-02-11 20:25:00,63.77039473684211
2020-02-11 20:30:00,99.10087719298248
2020-02-11 20:35:00,76.03684210526315
2020-02-11 20:40:00,81.00070175438596
2020-02-11 20:45:00,58.48536184210526
2020-02-11 20:50:00,72.53929824561402
2020-02-11 20:55:00,47.749122807017535
2020-02-11 21:00:00,480.5840350877193
2020-02-11 21:05:00,62.45556390977444
2020-02-11 21:10:00,111.15509868421054
2020-02-11 21:15:00,52.445614035087715
2020-02-11 21:20:00,54.43649122807017
2020-02-11 21:25:00,58.26421052631579
2020-02-11 21:30:00,45.349835526315786
2020-02-11 21:35:00,54.77473684210527
2020-02-11 21:40:00,46.33438596491227
2020-02-11 21:45:00,57.211052631578944
2020-02-11 21:50:00,64.59720394736841
2020-02-11 21:55:00,38.362807017543865
2020-02-11 22:00:00,343.1170175438598
2020-02-11 22:05:00,65.91912280701753
2020-02-11 22:10:00,131.89177631578949
2020-02-11 22:15:00,61.36035087719299
2020-02-11 22:20:00,58.128771929824566
2020-02-11 22:25:00,62.03719298245614
2020-02-11 22:30:00,76.48684210526315
2020-02-11 22:35:00,50.31249999999999
2020-02-11 22:40:00,60.29491228070176
2020-02-11 22:45:00,63.98929824561403
2020-02-11 22:50:00,74.25561403508775
2020-02-11 22:55:00,70.81036184210528
2020-02-11 23:00:00,1601.5540350877193
2020-02-11 23:05:00,76.93140350877192
2020-02-11 23:10:00,112.30842105263154
2020-02-11 23:15:00,69.24572368421052
2020-02-11 23:20:00,74.5515037593985
2020-02-11 23:25:00,83.92105263157896
2020-02-11 23:30:00,133.270350877193
2020-02-11 23:35:00,80.01496710526317
2020-02-11 23:40:00,76.62701754385965
2020-02-11 23:45:00,76.05666666666666
2020-02-11 23:50:00,105.90122807017545
2020-02-11 23:55:00,89.19947368421052
2020-02-12 00:00:00,1995.8725328947364
2020-02-12 00:05:00,82.54491228070177
2020-02-12 00:10:00,144.64631578947368
2020-02-12 00:15:00,76.01333333333334
2020-02-12 00:20:00,81.00115131578949
2020-02-12 00:25:00,75.48842105263157
2020-02-12 00:30:00,93.99543859649125
2020-02-12 00:35:00,6741.143500417712
2020-02-12 00:40:00,44.975328947368425
2020-02-12 00:45:00,42.01771929824561
2020-02-12 00:50:00,50.81175438596491
2020-02-12 00:55:00,31.60157894736842
2020-02-12 01:00:00,1946.5410526315789
2020-02-12 01:05:00,62.29736842105263
2020-02-12 01:10:00,98.73280701754386
2020-02-12 01:15:00,71.93789473684211
2020-02-12 01:20:00,53.90333333333334
2020-02-12 01:25:00,48.176973684210516
2020-02-12 01:30:00,90.71561403508773
2020-02-12 01:35:00,24.459264828738508
2020-02-12 01:40:00,28.21456140350877
2020-02-12 01:45:00,56.560690789473675
2020-02-12 01:50:00,60.0740350877193
2020-02-12 01:55:00,37.56877192982457
2020-02-12 02:00:00,2969.694561403508
2020-02-12 02:05:00,87.45533834586467
2020-02-12 02:10:00,114.38092105263158
2020-02-12 02:15:00,52.38263157894737
2020-02-12 02:20:00,51.304110275689226
2020-02-12 02:25:00,58.686491228070174
2020-02-12 02:30:00,223.96644736842106
