ds,y
2020-01-27 19:25:00,7.333728215653283
2020-01-27 19:30:00,7.639791908753171
2020-01-27 19:35:00,7.658186621110213
2020-01-27 19:40:00,7.499165494629601
2020-01-27 19:45:00,7.560848212762709
2020-01-27 19:50:00,7.604200252426257
2020-01-27 19:55:00,7.550806141164571
2020-01-27 20:00:00,7.606632619475723
2020-01-27 20:05:00,7.529998887737814
2020-01-27 20:10:00,7.672623764164884
2020-01-27 20:15:00,7.484996960458638
2020-01-27 20:20:00,7.605974027499778
2020-01-27 20:25:00,7.642494287042929
2020-01-27 20:30:00,7.518357727780831
2020-01-27 20:35:00,7.458093195856006
2020-01-27 20:40:00,7.479475337014114
2020-01-27 20:45:00,7.590830828216338
2020-01-27 20:50:00,7.624796182588979
2020-01-27 20:55:00,7.680561809698656
2020-01-27 21:00:00,7.515792044856144
2020-01-27 21:05:00,7.526629458270373
2020-01-27 21:10:00,7.589046870420438
2020-01-27 21:15:00,7.5308045495175655
2020-01-27 21:20:00,7.653321339104055
2020-01-27 21:25:00,7.557477283717259
2020-01-27 21:30:00,7.49498255785836
2020-01-27 21:35:00,7.622561353460698
2020-01-27 21:40:00,7.598308436737653
2020-01-27 21:45:00,7.501727102550124
2020-01-27 21:50:00,7.49168154991048
2020-01-27 21:55:00,7.6559932938506785
2020-01-27 22:00:00,7.5476811520648415
2020-01-27 22:05:00,7.659923935504872
2020-01-27 22:10:00,7.455685350524759
2020-01-27 22:15:00,8.301607494169877
2020-01-27 22:20:00,10.182223005455235
2020-01-27 22:25:00,9.912195054691757
2020-01-27 22:30:00,10.172875428346034
2020-01-27 22:35:00,9.96447923063332
2020-01-27 22:40:00,10.17664834938148
2020-01-27 22:45:00,10.018913278014432
2020-01-27 22:50:00,10.024855342236206
2020-01-27 22:55:00,10.015584066236359
2020-01-27 23:00:00,10.17855766012427
2020-01-27 23:05:00,10.03892135397019
2020-01-27 23:10:00,10.06225963575102
2020-01-27 23:15:00,9.990983883882144
2020-01-27 23:20:00,22.43334966523833
2020-01-27 23:25:00,22.1018435714996
2020-01-27 23:30:00,24.370938873180794
2020-01-27 23:35:00,25.0121309845977
2020-01-27 23:40:00,24.955661595420143
2020-01-27 23:45:00,25.293047963001843
2020-01-27 23:50:00,25.100847464277102
2020-01-27 23:55:00,25.019564614061863
2020-01-28 00:00:00,25.437317183625833
2020-01-28 00:05:00,25.01536458192809
2020-01-28 00:10:00,25.016791644648368
2020-01-28 00:15:00,27.662986298277065
2020-01-28 00:20:00,32.66199321473807
2020-01-28 00:25:00,32.87509831518647
2020-01-28 00:30:00,32.92392296701936
2020-01-28 00:35:00,33.899925571550106
2020-01-28 00:40:00,33.21828162539427
2020-01-28 00:45:00,32.849695312911194
2020-01-28 00:50:00,33.646452932139624
2020-01-28 00:55:00,33.81262880760542
2020-01-28 01:00:00,32.662173994499454
2020-01-28 01:05:00,33.96600558290175
2020-01-28 01:10:00,33.39873581093213
2020-01-28 01:15:00,34.133455347849875
2020-01-28 01:20:00,33.895697316483115
